name,content,date_created,id,author,contentJson,num_retweets,in_reply_to_screen_name,type,lang,query_candidate,source_file,rt_source,rt_source_id,is_retweet,is_reply_or_mention,cleaned_content,topic_content,author_followers,author_friends,author_statuses,author_created_at
HidayatPasie,"RT Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahkan menyelesaikan berbagai persoalanÂ² yg nyata betul ada di kehidupan bermasyarakat. Bagaimana menurut kawanÂ² semua?
----Â 
Listening to Pak Anies here, I know I am in the right boat. Pak Anies is an experienced and courageous leader who has frequently encountered and then resolved real problems in our communities. What do you guys think?
Â 
https://t.co/FSrKfEOI4r [RE tomlembong]",2024-01-04 18:03:41+00:00,tw-1742970066289975602,"{""created_at"":""2019-09-06T16:01:50Z"",""frn_cnt"":625,""lst_cnt"":0,""scr_name"":""HidayatPasie"",""username"":""HidayatPasie"",""id"":""1170004055956979717"",""flw_cnt"":357,""image"":""https://pbs.twimg.com/profile_images/1378374887882911745/FYMziysk_normal.jpg"",""sts_cnt"":8768,""loc"":"""",""name"":""Hidayat""}","{""source"":null,""reply_cnt"":451,""entities"":{""hashtags"":[],""media"":[{""type"":""text""}]},""quote_cnt"":98,""fav_cnt"":11992,""view_cnt"":467796,""bookmark_cnt"":309,""rt_status"":{""screen_name"":""tomlembong"",""user_id"":""720125461116940288"",""id"":""1742806607074087209""},""url"":""https://twitter.com/HidayatPasie/status/1742970066289975602"",""rt_cnt"":3457,""user"":{""frn_cnt"":625,""lst_cnt"":0,""created_at"":""2019-09-06T16:01:50Z"",""image"":""https://pbs.twimg.com/profile_images/1378374887882911745/FYMziysk_normal.jpg"",""sts_cnt"":8768,""loc"":"""",""name"":""Hidayat"",""flw_cnt"":357,""id"":""1170004055956979717"",""scr_name"":""HidayatPasie"",""username"":""HidayatPasie""}}",3457,tomlembong,twit,id,anies,data-twit-anies.json,tomlembong,1742806607074087209,True,True,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahkan menyelesaikan berbagai persoalanÂ² yg nyata betul ada di kehidupan bermasyarakat. Bagaimana menurut kawanÂ² semua? ----Â Listening to Pak Anies here, I know I am in the right boat. Pak Anies is an experienced and courageous leader who has frequently encountered and then resolved real problems in our communities. What do you guys think? Â",mendengar pak anies disini rasanya saya sudah berada perahu yang tepat menurut saya pak anies adalah pemimpin berpengalaman dan berani memang sudah sering menemui bahkan menyelesaikan berbagai persoalan nyata betul ada kehidupan bermasyarakat bagaimana menurut kawan semua listening pak anies here know the right boat pak anies experienced and courageous leader who has frequently encountered and then resolved real problems our communities what you guys think,357,625,8768,2019-09-06 16:01:50+00:00
Lbhai1748Khan,"GunRomli Â  Â  ð selama dijateng emang ga ada ?Â 

 Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta",2024-01-04 18:03:41+00:00,tw-1742970067489288485,"{""name"":""SANGEEN KHAN"",""scr_name"":""Lbhai1748Khan"",""loc"":"""",""frn_cnt"":2,""created_at"":""2023-04-30T18:40:11Z"",""image"":""https://pbs.twimg.com/profile_images/1652744780927975426/85KrGcLK_normal.jpg"",""flw_cnt"":0,""sts_cnt"":227,""username"":""Lbhai1748Khan"",""id"":""1652744640699805696"",""lst_cnt"":0}","{""user"":{""image"":""https://pbs.twimg.com/profile_images/1652744780927975426/85KrGcLK_normal.jpg"",""flw_cnt"":0,""sts_cnt"":227,""lst_cnt"":0,""username"":""Lbhai1748Khan"",""id"":""1652744640699805696"",""created_at"":""2023-04-30T18:40:11Z"",""scr_name"":""Lbhai1748Khan"",""name"":""SANGEEN KHAN"",""frn_cnt"":2,""loc"":""""},""url"":""https://twitter.com/Lbhai1748Khan/status/1742970067489288485"",""fav_cnt"":0,""bookmark_cnt"":0,""view_cnt"":1,""reply_cnt"":0,""entities"":{""hashtags"":[]},""quote_cnt"":0,""source"":null,""rt_cnt"":0}",0,,twit,id,ganjar,data-twit-ganjar.json,,,False,False,GunRomli Â Â ð selama dijateng emang ga ada ?Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,gunromli selama dijateng emang ada ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 guru ngaji satu juta,0,2,227,2023-04-30 18:40:11+00:00
hamburger285,"Selamat ulang tahun masÂ  semoga di berikan kesehatan dan kemudahan d setiap langkah mencari ilmu ð¤²ð¤²Â 

 Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta https://t.co/IWWNY1FmAG",2024-01-04 18:03:41+00:00,tw-1742970068403638720,"{""lst_cnt"":0,""id"":""1449858366"",""username"":""hamburger285"",""flw_cnt"":0,""sts_cnt"":341,""image"":""https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"",""created_at"":""2013-05-22T20:58:37Z"",""frn_cnt"":46,""loc"":""Surakarta, Jawa Tengah"",""scr_name"":""hamburger285"",""name"":""Hanne Andersen""}","{""entities"":{""hashtags"":[]},""reply_cnt"":0,""rt_cnt"":0,""quote_cnt"":0,""source"":null,""url"":""https://twitter.com/hamburger285/status/1742970068403638720"",""user"":{""image"":""https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"",""sts_cnt"":341,""flw_cnt"":0,""lst_cnt"":0,""username"":""hamburger285"",""id"":""1449858366"",""created_at"":""2013-05-22T20:58:37Z"",""name"":""Hanne Andersen"",""scr_name"":""hamburger285"",""loc"":""Surakarta, Jawa Tengah"",""frn_cnt"":46},""view_cnt"":2,""bookmark_cnt"":0,""fav_cnt"":0}",0,,twit,id,ganjar,data-twit-ganjar.json,,,False,False,Selamat ulang tahun masÂ semoga di berikan kesehatan dan kemudahan d setiap langkah mencari ilmu ð¤²ð¤²Â Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta,selamat ulang tahun mas semoga berikan kesehatan dan kemudahan setiap langkah mencari ilmu ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 guru ngaji satu juta,0,46,341,2013-05-22 20:58:37+00:00
TommyTuharea1,"RT Kok bisa, GANJAR MAHFUD diatas 02...? https://t.co/6cTsbM04lz [RE MarahIchsan]",2024-01-04 18:03:44+00:00,tw-1742970081393664278,"{""loc"":"""",""frn_cnt"":45,""scr_name"":""TommyTuharea1"",""name"":""Tommy Tuharea"",""created_at"":""2021-04-23T21:45:50Z"",""flw_cnt"":41,""sts_cnt"":2049,""image"":""https://pbs.twimg.com/profile_images/1584057368215662594/urT86_x2_normal.jpg"",""id"":""1385711417894924290"",""username"":""TommyTuharea1"",""lst_cnt"":0}","{""reply_cnt"":323,""entities"":{""media"":[{""type"":""video"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1742485902273007616/pu/img/-BJ1iza5z1NA23fu.jpg""}],""hashtags"":[]},""quote_cnt"":33,""source"":null,""rt_cnt"":282,""rt_status"":{""id"":""1742486045143494665"",""screen_name"":""MarahIchsan"",""user_id"":""797761417894051840""},""user"":{""image"":""https://pbs.twimg.com/profile_images/1584057368215662594/urT86_x2_normal.jpg"",""sts_cnt"":2049,""flw_cnt"":41,""username"":""TommyTuharea1"",""id"":""1385711417894924290"",""lst_cnt"":0,""name"":""Tommy Tuharea"",""scr_name"":""TommyTuharea1"",""frn_cnt"":45,""loc"":"""",""created_at"":""2021-04-23T21:45:50Z""},""url"":""https://pbs.twimg.com/ext_tw_video_thumb/1742485902273007616/pu/img/-BJ1iza5z1NA23fu.jpg"",""fav_cnt"":1061,""bookmark_cnt"":8,""view_cnt"":38814}",282,MarahIchsan,twit,id,ganjar,data-twit-ganjar.json,MarahIchsan,1742486045143494665,True,True,"Kok bisa, GANJAR MAHFUD diatas 02...?",kok bisa ganjar mahfud diatas,41,45,2049,2021-04-23 21:45:50+00:00
hannahgill88,"kakak_ica: Untuk menjawab kekhawatiran anak muda, Ganjar Mahfud janji buka 17 juta lapangan kerja lewat hilirisasi KerjaB3rsamaGanjar mohmahfudmdÂ 

 Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani https://t.co/cygvl4X1gq",2024-01-04 18:03:45+00:00,tw-1742970083960402423,"{""id"":""411852533"",""username"":""hannahgill88"",""frn_cnt"":79,""sts_cnt"":401,""loc"":""Surakarta, Jawa Tengah"",""image"":""https://pbs.twimg.com/profile_images/642636210977042432/NXTkUNMq_normal.jpg"",""scr_name"":""hannahgill88"",""lst_cnt"":0,""name"":""Hannah"",""created_at"":""2011-11-13T23:42:46Z"",""flw_cnt"":14}","{""url"":""https://twitter.com/hannahgill88/status/1742970083960402423"",""rt_cnt"":0,""source"":null,""fav_cnt"":0,""entities"":{""hashtags"":[]},""reply_cnt"":0,""quote_cnt"":0,""user"":{""id"":""411852533"",""frn_cnt"":79,""username"":""hannahgill88"",""sts_cnt"":401,""loc"":""Surakarta, Jawa Tengah"",""scr_name"":""hannahgill88"",""image"":""https://pbs.twimg.com/profile_images/642636210977042432/NXTkUNMq_normal.jpg"",""lst_cnt"":0,""name"":""Hannah"",""created_at"":""2011-11-13T23:42:46Z"",""flw_cnt"":14}}",0,,twit,id,ganjar,data-twit-ganjar.json,,,False,False,"kakak_ica: Untuk menjawab kekhawatiran anak muda, Ganjar Mahfud janji buka 17 juta lapangan kerja lewat hilirisasi KerjaB3rsamaGanjar mohmahfudmdÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",kakak_ica untuk menjawab kekhawatiran anak muda ganjar mahfud janji buka juta lapangan kerja lewat hilirisasi kerjab3rsamaganjar mohmahfudmd ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 petani bangga bertani,14,79,401,2011-11-13 23:42:46+00:00
RKianSantang99,"RT Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng 

@sutanmangara

Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya.

Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ???

Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan.

Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya,  bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan.

Kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa.

Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara.

Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? 

Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. 

Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang.. [RE sutanmangara]",2024-01-04 18:03:46+00:00,tw-1742970087555096874,"{""id"":""1603978502058827777"",""flw_cnt"":341,""username"":""RKianSantang99"",""scr_name"":""RKianSantang99"",""loc"":"""",""name"":""Jihadi"",""sts_cnt"":32085,""image"":""https://pbs.twimg.com/profile_images/1722585960171671552/AbNsFqbv_normal.jpg"",""created_at"":""2022-12-17T05:01:31Z"",""lst_cnt"":1,""frn_cnt"":355}","{""bookmark_cnt"":3,""rt_status"":{""id"":""1679365675322843136"",""user_id"":""1227719379103571968"",""screen_name"":""sutanmangara""},""view_cnt"":11687,""fav_cnt"":1157,""url"":""https://pbs.twimg.com/media/F05OLF_aMAAoePf?format=jpg&name=orig"",""rt_cnt"":442,""user"":{""name"":""Jihadi"",""loc"":"""",""sts_cnt"":32085,""image"":""https://pbs.twimg.com/profile_images/1722585960171671552/AbNsFqbv_normal.jpg"",""id"":""1603978502058827777"",""flw_cnt"":341,""username"":""RKianSantang99"",""scr_name"":""RKianSantang99"",""lst_cnt"":1,""frn_cnt"":355,""created_at"":""2022-12-17T05:01:31Z""},""quote_cnt"":5,""entities"":{""media"":[{""media_url_https"":""https://pbs.twimg.com/media/F05OLF_aMAAoePf?format=jpg&name=orig"",""type"":""image""}],""hashtags"":[]},""source"":null,""reply_cnt"":26}",442,sutanmangara,twit,id,anies,data-twit-anies.json,sutanmangara,1679365675322843136,True,True,"Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng @sutanmangara Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya. Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ??? Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan. Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya, bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan. Kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa. Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara. Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang..",itulah bedanya cucu pejuang dengan cucu londo ireng jangan uji nyalinya ketika menghadapi mafia bandit dan penjahat negeri ini anies itu cucu pahlawan sedikit banyak keberanian seperti kakeknya akan menurun padanya apa kalian tahu bagaimana kakek anies membawa surat dukungan pengakuan kemerdekaan dari negara mesir mesir negara pertama yang mengakui kemerdekaan indonesia sepulang dari mesir kakek anies menyimpan surat itu dibawa kaos kakinya agar luput dari pemeriksaan tentara belanda pada pos pemeriksaan anies baswedan sudah bertekat dalam dirinya dalam doanya tekat dalam perjuangan nya bahwa ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para pendiri bangsa apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini penegakan hukum kemiskinan korupsi bagai jamur sda yang diobral pengangguran perambahan hutan dan utang negara apakah anda membiarkan kondisi negara ini larut dalam persoalan itu dengan kehadiran anies baswedan mengusung jargon perubahan saya anda dan kita semua rakyat indonesia harus mendukung penuh perubahan ini agar jalur kemerdekaan negeri ini kembali tujuan awal anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa tahun kedepan anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang,341,355,32085,2022-12-17 05:01:31+00:00
Anuanu55159927,RT Anies CeritaÂ Alasan Gagal Jual Saham Perusahaan Bir di Jakarta: Diblok Terus oleh PDIP https://t.co/HGI5yRemBb [RE KompasTV],2024-01-04 18:03:49+00:00,tw-1742970100486136277,"{""lst_cnt"":0,""frn_cnt"":247,""created_at"":""2021-10-20T03:05:44Z"",""loc"":"""",""name"":""Anuanu"",""image"":""https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"",""sts_cnt"":41858,""flw_cnt"":20,""id"":""1450659426730332160"",""username"":""Anuanu55159927"",""scr_name"":""Anuanu55159927""}","{""view_cnt"":105243,""bookmark_cnt"":49,""rt_status"":{""user_id"":""71436318"",""screen_name"":""KompasTV"",""id"":""1742889255234568584""},""fav_cnt"":1829,""url"":""https://twitter.com/Anuanu55159927/status/1742970100486136277"",""rt_cnt"":456,""user"":{""lst_cnt"":0,""frn_cnt"":247,""created_at"":""2021-10-20T03:05:44Z"",""loc"":"""",""name"":""Anuanu"",""sts_cnt"":41858,""image"":""https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"",""flw_cnt"":20,""id"":""1450659426730332160"",""username"":""Anuanu55159927"",""scr_name"":""Anuanu55159927""},""quote_cnt"":31,""entities"":{""hashtags"":[],""media"":[{""type"":""text""}]},""source"":null,""reply_cnt"":84}",456,KompasTV,twit,id,anies,data-twit-anies.json,KompasTV,1742889255234568584,True,True,Anies CeritaÂ Alasan Gagal Jual Saham Perusahaan Bir di Jakarta: Diblok Terus oleh PDIP,anies cerita alasan gagal jual saham perusahaan bir jakarta diblok terus oleh pdip,20,247,41858,2021-10-20 03:05:44+00:00
rizulfaquni,"RT menariknya, orang dibelakang pak anies ini justru ada ""minoritas"" yang hebat seperti Thomas Lembong, Leontinus Alpha Edison, Pendeta Sheppard Supit dan lainnya.. hmmmð« [RE demirelnaufal]",2024-01-04 18:03:49+00:00,tw-1742970100922343644,"{""lst_cnt"":0,""frn_cnt"":733,""created_at"":""2019-02-26T09:19:56Z"",""loc"":""testi (ig)"",""name"":""ð jasa mentor skripsi kualitatif | barter like dm"",""sts_cnt"":12312,""image"":""https://pbs.twimg.com/profile_images/1678570046459891712/bSV3CGAR_normal.jpg"",""username"":""rizulfaquni"",""scr_name"":""rizulfaquni"",""id"":""1100324576905457665"",""flw_cnt"":187}","{""bookmark_cnt"":361,""view_cnt"":415033,""rt_status"":{""id"":""1742683164777345497"",""user_id"":""1356247472"",""screen_name"":""demirelnaufal""},""fav_cnt"":5332,""url"":""https://twitter.com/rizulfaquni/status/1742970100922343644"",""user"":{""created_at"":""2019-02-26T09:19:56Z"",""lst_cnt"":0,""frn_cnt"":733,""username"":""rizulfaquni"",""scr_name"":""rizulfaquni"",""id"":""1100324576905457665"",""flw_cnt"":187,""loc"":""testi (ig)"",""name"":""ð jasa mentor skripsi kualitatif | barter like dm"",""sts_cnt"":12312,""image"":""https://pbs.twimg.com/profile_images/1678570046459891712/bSV3CGAR_normal.jpg""},""rt_cnt"":1499,""quote_cnt"":53,""entities"":{""media"":[{""type"":""text""}],""hashtags"":[]},""source"":null,""reply_cnt"":71}",1499,demirelnaufal,twit,id,anies,data-twit-anies.json,demirelnaufal,1742683164777345497,True,True,"menariknya, orang dibelakang pak anies ini justru ada ""minoritas"" yang hebat seperti Thomas Lembong, Leontinus Alpha Edison, Pendeta Sheppard Supit dan lainnya.. hmmmð«",menariknya orang dibelakang pak anies ini justru ada minoritas yang hebat seperti thomas lembong leontinus alpha edison pendeta sheppard supit dan lainnya hmmm,187,733,12312,2019-02-26 09:19:56+00:00
go83996201vinay,"Jakarta yakin, kehangatan keluarga Ganjar Pranowo akan membawa kehangatan pada pemerintahan nasional

 Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani https://t.co/symVQyy04y",2024-01-04 18:03:50+00:00,tw-1742970105082896670,"{""name"":""Vinay Goswami"",""lst_cnt"":0,""image"":""https://pbs.twimg.com/profile_images/1397750196440735745/gpsoWRP__normal.jpg"",""scr_name"":""go83996201vinay"",""flw_cnt"":0,""created_at"":""2021-05-18T06:13:42Z"",""frn_cnt"":146,""username"":""go83996201vinay"",""id"":""1394536533781147648"",""loc"":""Surakarta, Jawa Tengah"",""sts_cnt"":828}","{""source"":null,""rt_cnt"":0,""url"":""https://twitter.com/go83996201vinay/status/1742970105082896670"",""entities"":{""hashtags"":[]},""fav_cnt"":0,""quote_cnt"":0,""reply_cnt"":0,""user"":{""flw_cnt"":0,""created_at"":""2021-05-18T06:13:42Z"",""lst_cnt"":0,""name"":""Vinay Goswami"",""image"":""https://pbs.twimg.com/profile_images/1397750196440735745/gpsoWRP__normal.jpg"",""scr_name"":""go83996201vinay"",""loc"":""Surakarta, Jawa Tengah"",""sts_cnt"":828,""username"":""go83996201vinay"",""frn_cnt"":146,""id"":""1394536533781147648""}}",0,,twit,id,ganjar,data-twit-ganjar.json,,,False,False,"Jakarta yakin, kehangatan keluarga Ganjar Pranowo akan membawa kehangatan pada pemerintahan nasional Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani",jakarta yakin kehangatan keluarga ganjar pranowo akan membawa kehangatan pada pemerintahan nasional ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 petani bangga bertani,0,146,828,2021-05-18 06:13:42+00:00
HalimWajib98317,"RT Jika Kalah di putaran pertama?

Puan akan bawa gerbong PDIP ke 02 dengan maksud

Agar Prananda tidak bawa Gerbong PDIP ke Paslon 01

Semua ini disebabkan oleh karena ulah Ganjar sendiri yg gunakan BuzzerRp, Preman &amp; gerombolan LONTE yg disebut  Relawan atau Loyalis https://t.co/gt5i2HpfoQ [RE icikiwir_08]",2024-01-04 18:03:52+00:00,tw-1742970114943901742,"{""lst_cnt"":0,""loc"":""Sikka - NTT "",""id"":""1641310396903731204"",""scr_name"":""HalimWajib98317"",""flw_cnt"":77,""username"":""HalimWajib98317"",""image"":""https://pbs.twimg.com/profile_images/1692717512373477377/kIb3mM1o_normal.jpg"",""sts_cnt"":10969,""created_at"":""2023-03-30T05:25:09Z"",""name"":""Wajiba Halim"",""frn_cnt"":73}","{""view_cnt"":188694,""fav_cnt"":450,""user"":{""id"":""1641310396903731204"",""scr_name"":""HalimWajib98317"",""loc"":""Sikka - NTT "",""lst_cnt"":0,""username"":""HalimWajib98317"",""image"":""https://pbs.twimg.com/profile_images/1692717512373477377/kIb3mM1o_normal.jpg"",""flw_cnt"":77,""created_at"":""2023-03-30T05:25:09Z"",""sts_cnt"":10969,""name"":""Wajiba Halim"",""frn_cnt"":73},""reply_cnt"":271,""bookmark_cnt"":23,""rt_cnt"":94,""entities"":{""media"":[{""media_url_https"":""https://pbs.twimg.com/media/GC-G49AaoAAG98r?format=jpg&name=orig"",""type"":""image""}],""hashtags"":[]},""source"":null,""quote_cnt"":19,""rt_status"":{""user_id"":""1707296384347697152"",""screen_name"":""icikiwir_08"",""id"":""1742759896259719631""},""url"":""https://pbs.twimg.com/media/GC-G49AaoAAG98r?format=jpg&name=orig""}",94,icikiwir_08,twit,id,ganjar,data-twit-ganjar.json,icikiwir_08,1742759896259719631,True,True,"Jika Kalah di putaran pertama? Puan akan bawa gerbong PDIP ke 02 dengan maksud Agar Prananda tidak bawa Gerbong PDIP ke Paslon 01 Semua ini disebabkan oleh karena ulah Ganjar sendiri yg gunakan BuzzerRp, Preman &amp; gerombolan LONTE yg disebut Relawan atau Loyalis",jika kalah putaran pertama puan akan bawa gerbong pdip dengan maksud agar prananda tidak bawa gerbong pdip paslon semua ini disebabkan oleh karena ulah ganjar sendiri gunakan buzzerrp preman amp gerombolan lonte disebut relawan atau loyalis,77,73,10969,2023-03-30 05:25:09+00:00
