Source,Target,Weight,s_text,s_time,w_ij,delta_t_seconds,edge_type,rt_source,rt_source_id,tweet_i,tweet_j,query_i,query_j
robertmimay003,saudiboi28,0.8712093480282733,0.7493247389793396,0.993093957077207,0.8712093480282733,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
AlbiPutz75864,saudiboi28,0.9965469189339587,0.9999998807907104,0.993093957077207,0.9965469189339587,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
gmonoona82,saudiboi28,0.8945366092377612,0.7959792613983154,0.993093957077207,0.8945366092377612,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",Terimakasih. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMa...,ganjar,ganjar
gmonoona143,saudiboi28,0.8227647193127582,0.6524354815483093,0.993093957077207,0.8227647193127582,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...",ganjar,ganjar
05564v09317a,saudiboi28,0.9447451182061145,0.896396279335022,0.993093957077207,0.9447451182061145,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
JZariell,saudiboi28,0.9965469189339587,0.9999998807907104,0.993093957077207,0.9965469189339587,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
haviandrac,saudiboi28,0.9965469189339587,0.9999998807907104,0.993093957077207,0.9965469189339587,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
gmonoona137,saudiboi28,0.8945366092377612,0.7959792613983154,0.993093957077207,0.8945366092377612,6.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",Terimakasih. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMa...,ganjar,ganjar
Gmonoona168,saudiboi28,0.8739969454369645,0.7560462951660156,0.9919475957079132,0.8739969454369645,7.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...",ganjar,ganjar
Gmonoona163,saudiboi28,0.8221915386281113,0.6524354815483093,0.9919475957079132,0.8221915386281113,7.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...",ganjar,ganjar
RusherALanuzga1,saudiboi28,0.9959737382493119,0.9999998807907104,0.9919475957079132,0.9959737382493119,7.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
0556409317ae,saudiboi28,0.9435994184783398,0.896396279335022,0.9908025576216578,0.9435994184783398,8.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
AsdasdasOpopop,saudiboi28,0.8372642441584967,0.684869647026062,0.9896588412909313,0.8372642441584967,9.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
manilyn37,saudiboi28,0.8366930461080246,0.684869647026062,0.9885164451899874,0.8366930461080246,10.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
gmonoona75,saudiboi28,0.8922478532941513,0.7959792613983154,0.9885164451899874,0.8922478532941513,10.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",Terimakasih. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMa...,ganjar,ganjar
AlvaAugust14185,saudiboi28,0.9942581629903489,0.9999998807907104,0.9885164451899874,0.9942581629903489,10.0,semantic,,,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
RisnaVeraw22441,gmonoona140,0.8233385624035618,0.6524354815483093,0.9942416432588143,0.8233385624035618,5.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
AlbiPutz75864,gmonoona140,0.8227647193127582,0.6524354815483093,0.993093957077207,0.8227647193127582,6.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
gmonoona140,gmonoona143,0.9965469189339587,0.9999998807907104,0.993093957077207,0.9965469189339587,6.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...",ganjar,ganjar
JZariell,gmonoona140,0.8227647193127582,0.6524354815483093,0.993093957077207,0.8227647193127582,6.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
gmonoona140,haviandrac,0.8227647193127582,0.6524354815483093,0.993093957077207,0.8227647193127582,6.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
Gmonoona163,gmonoona140,0.9959737382493119,0.9999998807907104,0.9919475957079132,0.9959737382493119,7.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...",ganjar,ganjar
RusherALanuzga1,gmonoona140,0.8221915386281113,0.6524354815483093,0.9919475957079132,0.8221915386281113,7.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
AlvaAugust14185,gmonoona140,0.8204759633691483,0.6524354815483093,0.9885164451899874,0.8204759633691483,10.0,semantic,,,"Wow, luar biasa. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD tancap gas, 35% kredit perbankan untuk koperasi dan UMKM. Selamat kepada para pebisnis kecil.#GanjarMahfudR...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
jrehdphayazo,mae_trinidad,1.0000001192092896,1.000000238418579,1.0,1.0000001192092896,0.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...",ganjar,ganjar
albarathrum,mae_trinidad,0.8521336913108826,0.7042673826217651,1.0,0.8521336913108826,0.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...",Terimakasih. Ganjar Pranowo Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMahfudRebound #GanjarPranowoPi...,ganjar,ganjar
05444t56409317a,mae_trinidad,0.8976222724266543,0.7963988780975342,0.9988456667557744,0.8976222724266543,1.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
05zzd56409317a,mae_trinidad,0.8976222724266543,0.7963988780975342,0.9988456667557744,0.8976222724266543,1.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
05dj56409317a,mae_trinidad,0.8976222724266543,0.7963988780975342,0.9988456667557744,0.8976222724266543,1.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
055640931d7a,mae_trinidad,0.8976222724266543,0.7963988780975342,0.9988456667557744,0.8976222724266543,1.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
irfannazir2,mae_trinidad,0.902869069729688,0.8114964962005615,0.9942416432588143,0.902869069729688,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
RisnaVeraw22441,mae_trinidad,0.875143969212415,0.7560462951660156,0.9942416432588143,0.875143969212415,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
Fatien_Epiey,mae_trinidad,0.8787877501591466,0.7633338570594788,0.9942416432588143,0.8787877501591466,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Inspirasi sejati. Ganjar Pranowo Mahfud MD hadirkan solusi, 35% kredit perbankan buat koperasi dan UMKM. Kita bersama bangun Indonesia yang lebih baik.#GanjarMahfudRebound #Ganj...",ganjar,ganjar
mae_trinidad,samialbader,0.9971209408386967,1.000000238418579,0.9942416432588143,0.9971209408386967,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...",ganjar,ganjar
brqiascx11,mae_trinidad,0.902869069729688,0.8114964962005615,0.9942416432588143,0.902869069729688,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
mae_trinidad,tangellapally47,0.902869069729688,0.8114964962005615,0.9942416432588143,0.902869069729688,5.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
mae_trinidad,tarmizie14,0.9022952266388843,0.8114964962005615,0.993093957077207,0.9022952266388843,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
mae_trinidad,robertmimay003,0.9022952266388843,0.8114964962005615,0.993093957077207,0.9022952266388843,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Terkagum-kagum. Ganjar Pranowo Mahfud MD tunjukkan komitmennya, 35% kredit perbankan untuk koperasi dan UMKM. Ini langkah besar untuk pemberdayaan ekonomi lokal.#GanjarMahfudReb...",ganjar,ganjar
AlbiPutz75864,mae_trinidad,0.8745701261216113,0.7560462951660156,0.993093957077207,0.8745701261216113,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
gmonoona82,mae_trinidad,0.8458304353409717,0.6985669136047363,0.993093957077207,0.8458304353409717,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...",Terimakasih. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMa...,ganjar,ganjar
05564v09317a,mae_trinidad,0.8947464175873706,0.7963988780975342,0.993093957077207,0.8947464175873706,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",ganjar,ganjar
JZariell,mae_trinidad,0.8745701261216113,0.7560462951660156,0.993093957077207,0.8745701261216113,6.0,semantic,,,"Program Ganjar Pranowo dan Mahfud MD, duo hebat untuk rakyat. 35% kredit perbankan difokuskan untuk dorong koperasi dan UMKM. Inilah perubahan nyata.#GanjarMahfudRebound #Ganjar...","Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...",ganjar,ganjar
